va_11.6096	va_11.4186	name	module	confidence	candidates	alt_names
0x0048F040	0x0048ED60	gmFellowshipUI::UpdateFellowVitals	GAME/game_ui_misc/gmFellowshipUI.obj	exact	1	
0x0048F3D0	0x0048F0F0	gmFellowshipUI::UpdateFellowSelection	GAME/game_ui_misc/gmFellowshipUI.obj	exact	1	
0x0048F4A0	0x0048F1C0	gmFellowshipUI::RecvNotice_SelectionChanged	GAME/game_ui_misc/gmFellowshipUI.obj	verified	1	
0x0048F4C0	0x0048F1E0	gmFellowshipUI::AssignLeadershipToFellow	GAME/game_ui_misc/gmFellowshipUI.obj	exact	1	
0x0048F5A0	0x0048F2C0	gmFellowshipUI::RecvNotice_CloseDialog	GAME/game_ui_misc/gmFellowshipUI.obj	exact	1	
0x0048F720	0x0048F440	gmFellowshipUI::Update	GAME/game_ui_misc/gmFellowshipUI.obj	exact	1	
0x0048FA10	0x0048F730	gmFellowshipUI::CreateFellowship	GAME/game_ui_misc/gmFellowshipUI.obj	exact	1	
0x0048FC50	0x0048F970	gmFellowshipUI::FellowDismissed	GAME/game_ui_misc/gmFellowshipUI.obj	exact	1	
0x0048FF00	0x0048FC20	gmFellowshipUI::FellowAdded	GAME/game_ui_misc/gmFellowshipUI.obj	exact	1	
0x00490020	0x0048FD40	gmFellowshipUI::PostInit	GAME/game_ui_misc/gmFellowshipUI.obj	exact	1	
0x004904A0	0x004901C0	gmFellowshipUI::ListenToElementMessage	GAME/game_ui_misc/gmFellowshipUI.obj	exact	1	
0x00490770	0x00490490	gmFellowshipUI::RecvNotice_FellowshipUpdate	GAME/game_ui_misc/gmFellowshipUI.obj	exact	1	
0x004908B0	0x004905D0	gmFellowshipUI::RecvNotice_FellowshipDisbanded	GAME/game_ui_misc/gmFellowshipUI.obj	verified	1	
0x004908C0	0x004905E0	gmFellowshipUI::RecvNotice_FellowQuit	GAME/game_ui_misc/gmFellowshipUI.obj	verified	1	
0x004908D0	0x004905F0	gmFellowshipUI::RecvNotice_FellowDismissed	GAME/game_ui_misc/gmFellowshipUI.obj	verified	1	
0x004908E0	0x00490600	gmFellowshipUI::RecvNotice_FellowAdded	GAME/game_ui_misc/gmFellowshipUI.obj	verified	1	
0x004908F0	0x00490610	gmFellowshipUI::RecvNotice_FellowUpdated	GAME/game_ui_misc/gmFellowshipUI.obj	verified	1	
0x00490900	0x00490620	gmFellowshipUI::MakeFellowRequestDialog	GAME/game_ui_misc/gmFellowshipUI.obj	exact	1	
0x00490B60	0x00490880	gmFellowshipUI::RecvNotice_FellowshipRequest	GAME/game_ui_misc/gmFellowshipUI.obj	verified	1	
0x00490B90	0x004908B0	gmAllegianceUI::ListenToGlobalMessage	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00490BC0	0x004908E0	gmAllegianceUI::UpdateSwearButton	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00490CB0	0x004909D0	gmAllegianceUI::UpdateBreakButton	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00490D30	0x00490A50	gmAllegianceUI::CloseAcceptSwearConfirmationDialog	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00490D70	0x00490A90	gmAllegianceUI::CloseBreakConfirmationDialog	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00490DE0	0x00490B00	gmAllegianceUI::CloseKickConfirmationDialog	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00490E20	0x00490B40	gmAllegianceUI::gmAllegianceUI	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00490EF0	0x00490C10	gmAllegianceUI::DynamicCast	GAME/game_ui_misc/gmAllegianceUI.obj	verified	1	
0x00490F10	0x00490C30	gmAllegianceUI::GetUIElementType	GAME/game_ui_misc/gmAllegianceUI.obj	predicted	1	
0x00490F20	0x00490C40	gmAllegianceUI::~gmAllegianceUI	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00490FF0	0x00490D10	gmAllegianceUI::Create	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00491020	0x00490D40	gmAllegianceUI::RecvNotice_PlayerDescReceived	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00491050	0x00490D70	gmAllegianceUI::RecvNotice_SelectionChanged	GAME/game_ui_misc/gmAllegianceUI.obj	verified	1	
0x00491060	0x00490D80	gmAllegianceUI::RecvNotice_AbortConfirmationRequest	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00491090	0x00490DB0	gmAllegianceUI::OnQualityChanged	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x004910C0	0x00490DE0	AC1Legacy::PStringBase<char>::append_n_chars	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00491150	0x00490E70	gmAllegianceUI::scalar_deleting_destructor	GAME/game_ui_misc/gmAllegianceUI.obj	verified	1	
0x00491170	0x00490E90	gmAllegianceUI::PostInit	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x004914D0	0x004911F0	gmAllegianceUI::Register	GAME/game_ui_misc/gmAllegianceUI.obj	verified	1	
0x004914F0	0x00491210	AC1Legacy::PStringBase<char>::operator+=	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00491520	0x00491240	gmAllegianceUI::OnVisibilityChanged	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00491610	0x00491330	gmAllegianceUI::UpdatePlayerData	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00491AA0	0x004917C0	gmAllegianceUI::UpdatePatronData	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00491E20	0x00491B40	gmAllegianceUI::UpdateMonarchData	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00492330	0x00492050	gmAllegianceUI::RecvNotice_EnchantmentsChanged	GAME/game_ui_misc/gmAllegianceUI.obj	verified	1	
0x00492340	0x00492060	gmAllegianceUI::RecvNotice_CloseDialog	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00492500	0x00492220	gmAllegianceUI::RecvNotice_AllegianceLogin	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00492620	0x00492340	gmAllegianceUI::UpdateVassalsData	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00492950	0x00492670	gmAllegianceUI::Update	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00492A60	0x00492780	gmAllegianceUI::RecvNotice_AllegianceUpdate	GAME/game_ui_misc/gmAllegianceUI.obj	verified	1	
0x00492A70	0x00492790	gmAllegianceUI::RecvNotice_AllegianceUpdateAborted	GAME/game_ui_misc/gmAllegianceUI.obj	verified	1	
0x00492A90	0x004927B0	gmAllegianceUI::MakeSwearConfirmationDialog	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00492C70	0x00492990	gmAllegianceUI::MakeAcceptSwearConfirmationDialog	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00492ED0	0x00492BF0	gmAllegianceUI::MakeBreakConfirmationDialog	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x004930F0	0x00492E10	gmAllegianceUI::MakeKickConfirmationDialog	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x00493310	0x00493030	gmAllegianceUI::ListenToElementMessage	GAME/game_ui_misc/gmAllegianceUI.obj	exact	1	
0x004933F0	0x00493110	gmAllegianceUI::RecvNotice_SwearAllegianceRequest	GAME/game_ui_misc/gmAllegianceUI.obj	verified	1	
0x00493420	0x00493140	gmPageListUI::CheckForDoubleClick	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493480	0x004931A0	_STL::__uninitialized_copy	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x004934B0	0x004931D0	_STL::__copy_backward	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x004934F0	0x00493210	_STL::__copy	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493530	0x00493250	PageInfo::~PageInfo	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x004935A0	0x004932C0	_STL::__unguarded_linear_insert	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493600	0x00493320	_STL::__push_heap	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493680	0x004933A0	gmPageListUI::PostInit	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x004936F0	0x00493410	gmPageListUI::RefreshPageListbox	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493870	0x00493590	_STL::__unguarded_insertion_sort_aux	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x004938B0	0x004935D0	_STL::__adjust_heap	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493960	0x00493680	gmPageListUI::AddPageToListbox	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493B10	0x00493830	_STL::__unguarded_partition	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493C20	0x00493940	_STL::__destroy_aux	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493CA0	0x004939C0	_STL::__linear_insert	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493D20	0x00493A40	_STL::__make_heap	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493D80	0x00493AA0	gmPageListUI::ListenToGlobalMessage	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493DD0	0x00493AF0	gmPageListUI::RebuildPageListbox	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00493E40	0x00493B60	gmPageListUI::PageContainsString	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00494050	0x00493D70	_STL::__insertion_sort	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x004940A0	0x00493DC0	_STL::__final_insertion_sort	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x004940F0	0x00493E10	_STL::sort_heap	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x004941C0	0x00493EE0	_STL::__partial_sort	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x004942C0	0x00493FE0	gmPageListUI::gmPageListUI	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00494350	0x00494070	gmPageListUI::DynamicCast	GAME/game_ui_misc/gmPageListUI.obj	verified	1	
0x00494370	0x00494090	gmPageListUI::GetUIElementType	GAME/game_ui_misc/gmPageListUI.obj	predicted	1	
0x00494380	0x004940A0	gmPageListUI::~gmPageListUI	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00494410	0x00494130	gmPageListUI::Create	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00494440	0x00494160	_STL::vector<PageInfo,_STL::allocator<PageInfo> >::_M_insert_overflow	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00494580	0x004942A0	gmPageListUI::scalar_deleting_destructor	GAME/game_ui_misc/gmPageListUI.obj	verified	1	
0x004945A0	0x004942C0	gmPageListUI::Register	GAME/game_ui_misc/gmPageListUI.obj	verified	1	
0x004945C0	0x004942E0	_STL::vector<PageInfo,_STL::allocator<PageInfo> >::insert	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x004946A0	0x004943C0	_STL::__introsort_loop	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00494790	0x004944B0	gmPageListUI::RebuildPageList	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x004948F0	0x00494610	_STL::sort	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00494940	0x00494660	gmPageListUI::SortPageList	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00494AA0	0x004947C0	gmPageListUI::ListenToElementMessage	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00494C60	0x00494980	gmPageListUI::OnVisibilityChanged	GAME/game_ui_misc/gmPageListUI.obj	exact	1	
0x00494CA0	0x004949C0	abs	GAME/game_ui_misc/gmJournalUI.obj	verified	1	
0x00494CC0	0x004949E0	PageInfoSortPageNumber	GAME/game_ui_misc/gmJournalUI.obj	verified	1	
0x00494CE0	0x00494A00	PageInfoSortTimer	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00494D60	0x00494A80	PageInfoReverseSortTimer	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00494DC0	0x00494AE0	gmJournalUI::ClearTimerText	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00494E10	0x00494B30	PStringBase<unsigned short>::operator!=	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00494E50	0x00494B70	PageInfo::PageInfo	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00494F70	0x00494C90	PageInfo::Clear	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00495050	0x00494D70	gmJournalUI::gmJournalUI	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00495100	0x00494E20	gmJournalUI::DynamicCast	GAME/game_ui_misc/gmJournalUI.obj	verified	1	
0x00495120	0x00494E40	gmJournalUI::GetUIElementType	GAME/game_ui_misc/gmJournalUI.obj	predicted	1	
0x00495130	0x00494E50	gmJournalUI::~gmJournalUI	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x004951B0	0x00494ED0	gmJournalUI::IsLastPage	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x004951D0	0x00494EF0	PageInfo::PageInfo	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00495300	0x00495020	PageInfo::operator=	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x004953F0	0x00495110	gmJournalUI::scalar_deleting_destructor	GAME/game_ui_misc/gmJournalUI.obj	verified	1	
0x00495410	0x00495130	gmJournalUI::Register	GAME/game_ui_misc/gmJournalUI.obj	verified	1	
0x00495430	0x00495150	gmJournalUI::ResetTimer	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00495640	0x00495360	gmJournalUI::SaveThisPage	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00495980	0x004956A0	GetTimerText	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00495A50	0x00495770	gmJournalUI::ShowEditableTimer	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00495B70	0x00495890	gmJournalUI::UpdateRunningTimer	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00495BD0	0x004958F0	gmJournalUI::UpdateLocation	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00495D50	0x00495A70	gmJournalUI::UpdatePageNumber	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00495DD0	0x00495AF0	PageInfoSortTitle	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00495EF0	0x00495C10	ContractInfoSortName	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00496010	0x00495D30	PageInfoReverseSortTitle	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00496130	0x00495E50	ContractInfoReverseSortName	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00496250	0x00495F70	gmJournalUI::PostInit	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00496470	0x00496190	gmJournalUI::ShowRunningTimer	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00496540	0x00496260	gmJournalUI::ResetLocation	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00496580	0x004962A0	_STL::vector<PageInfo,_STL::allocator<PageInfo> >::erase	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x004965C0	0x004962E0	gmJournalUI::ClearCurrentPage	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00496710	0x00496430	gmJournalUI::GotoPage	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00496870	0x00496590	gmJournalUI::Update	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x004968B0	0x004965D0	gmJournalUI::DeletePage	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00496940	0x00496660	gmJournalUI::CreateJournalPath	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00496AE0	0x00496800	gmJournalUI::ReportInScroll	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00496B60	0x00496880	gmJournalUI::NewPage	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00496BB0	0x004968D0	gmJournalUI::ListenToElementMessage	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00496DA0	0x00496AC0	gmJournalUI::LoadPages	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00497550	0x00497270	gmJournalUI::SavePages	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00497AC0	0x004977E0	gmJournalUI::ListenToGlobalMessage	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00497BD0	0x004978F0	gmJournalUI::OnVisibilityChanged	GAME/game_ui_misc/gmJournalUI.obj	exact	1	
0x00497C80	0x004979A0	LandDefs::inbound_valid_cellid	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00497CF0	0x00497A10	gmContractsUI::CheckForDoubleClick	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00497D50	0x00497A70	PackableHashIterator<unsigned long,CContractTracker>::scalar_deleting_destructor	GAME/game_ui_misc/gmContractsUI.obj	verified	1	
0x00497D70	0x00497A90	LandDefs::gid_to_lcoord	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00497DF0	0x00497B10	ContractInfo::~ContractInfo	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00497E40	0x00497B60	ContractInfo::ContractInfo	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00497EF0	0x00497C10	PackableHashTable<unsigned long,CContractTracker>::begin	GAME/game_ui_misc/gmContractsUI.obj	verified	1	
0x00497F50	0x00497C70	PackableHashIterator<unsigned long,CContractTracker>::GetNext	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00497FA0	0x00497CC0	CContractTable::GetContract	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00497FE0	0x00497D00	ContractInfo::ContractInfo	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498090	0x00497DB0	ContractInfo::operator=	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498120	0x00497E40	gmContractsUI::PostInit	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498270				unmapped	0	
0x00498310	0x00498090	_STL::__uninitialized_copy	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498340	0x004980C0	_STL::__copy_backward	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498390	0x00498110	_STL::__copy	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x004983E0	0x00498160	_STL::swap	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498460	0x004981E0	_STL::__unguarded_linear_insert	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498500	0x00498280	_STL::__push_heap	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x004985C0	0x00498340	PackableHashTable<unsigned long,CContractTracker>::~PackableHashTable<unsigned long,CContractTracker>	GAME/game_ui_misc/gmContractsUI.obj	verified	1	
0x00498600	0x00498380	PackableHashTable<unsigned long,CContractTracker>::Pack	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498690	0x005D0460	PackableHashTable<unsigned long,CContractTracker>::pack_size	GAME/game_ui_misc/gmContractsUI.obj	exact	2	PackableHashTable<unsigned long,CContractTracker>::UnPack
0x004986F0	0x005D04C0	PackableHashTable<unsigned long,GeneratorRegistryNode>::UnPack	AC/acgenerator/GeneratorRegistry.obj	verified	1	
0x00498810	0x005D05E0	PackableHashTable<unsigned long,GeneratorRegistryNode>::scalar_deleting_destructor	AC/acgenerator/GeneratorRegistry.obj	verified	1	
0x00498860	0x00498580	PackableHashTable<unsigned long,CContractTracker>::operator=	GAME/game_ui_misc/gmContractsUI.obj	exact	2	GeneratorRegistry::GeneratorRegistry
0x004988E0	0x00498600	_STL::__destroy_aux	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498950	0x00498670	_STL::__unguarded_insertion_sort_aux	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498990	0x004986B0	_STL::__adjust_heap	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498A80	0x004987A0	ContractInfoSortStatus	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498C80	0x004989A0	ContractInfoReverseSortStatus	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498E80	0x00498BA0	_STL::__unguarded_partition	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498F00	0x00498C20	_STL::__pop_heap	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00498FA0	0x00498CC0	_STL::__make_heap	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00499010	0x00498D30	_STL::__linear_insert	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x004990C0	0x00498DE0	gmContractsUI::FillProgressString	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x004992A0	0x00498FC0	_STL::__insertion_sort	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x004992F0	0x00499010	_STL::sort_heap	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00499360	0x00499080	gmContractsUI::gmContractsUI	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x004993E0	0x00499100	gmContractsUI::DynamicCast	GAME/game_ui_misc/gmContractsUI.obj	verified	1	
0x00499400	0x00499120	gmContractsUI::GetUIElementType	GAME/game_ui_misc/gmContractsUI.obj	predicted	1	
0x00499410	0x00499130	gmContractsUI::~gmContractsUI	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x004994B0	0x004991D0	gmContractsUI::Create	GAME/game_ui_misc/gmContractsUI.obj	verified	1	
0x004994E0	0x00499200	gmContractsUI::UpdateButtons	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x004999D0	0x004996F0	gmContractsUI::AddContractToListbox	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00499B10	0x00499830	gmContractsUI::RefreshContractListbox	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00499D10	0x00499A30	_STL::vector<ContractInfo,_STL::allocator<ContractInfo> >::_M_insert_overflow	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00499E70	0x00499B90	_STL::__final_insertion_sort	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00499ED0	0x00499BF0	_STL::__partial_sort	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x00499F40	0x00499C60	gmContractsUI::scalar_deleting_destructor	GAME/game_ui_misc/gmContractsUI.obj	verified	1	
0x00499F60	0x00499C80	gmContractsUI::Register	GAME/game_ui_misc/gmContractsUI.obj	verified	1	
0x00499F80	0x00499CA0	gmContractsUI::RebuildContractListbox	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x0049A050	0x00499D70	_STL::vector<ContractInfo,_STL::allocator<ContractInfo> >::insert	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x0049A140	0x00499E60	gmContractsUI::ListenToGlobalMessage	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x0049A190	0x00499EB0	gmContractsUI::RebuildContractList	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x0049A3D0	0x0049A0F0	_STL::__introsort_loop	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x0049A4E0	0x0049A200	_STL::sort	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x0049A540	0x0049A260	gmContractsUI::SortContractList	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x0049A650	0x0049A370	gmContractsUI::RecvNotice_UpdateContractTrackerTable	GAME/game_ui_misc/gmContractsUI.obj	verified	1	
0x0049A670	0x0049A390	gmContractsUI::RecvNotice_UpdateContractTracker	GAME/game_ui_misc/gmContractsUI.obj	verified	1	
0x0049A690	0x0049A3B0	gmContractsUI::ListenToElementMessage	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x0049A7B0	0x0049A4D0	gmContractsUI::OnVisibilityChanged	GAME/game_ui_misc/gmContractsUI.obj	exact	1	
0x0049A7E0	0x0049A500	gmCharacterTitleUI::UpdateButtons	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049A870	0x0049A590	AC1Legacy::List<unsigned long>::insert	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049A8F0	0x0049A610	gmCharacterTitleUI::PostInit	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049A9B0	0x0049A6D0	gmCharacterTitleUI::ListenToElementMessage	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049AA40	0x0049A760	gmCharacterTitleUI::FindSortedInsertPosition	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049AB20	0x0049A840	gmCharacterTitleUI::AddTitleToList	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049AC00	0x0049A990	gmCharacterTitleUI::RecvNotice_AddCharacterTitle	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049AC50	0x0049A9E0	CharacterTitleTable::~CharacterTitleTable	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049AC80	0x0049AA10	CharacterTitleTable::scalar_deleting_destructor	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049ACD0	0x0049AA60	gmCharacterTitleUI::gmCharacterTitleUI	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049AD20	0x0049AAB0	gmCharacterTitleUI::DynamicCast	GAME/game_ui_misc/gmCharacterTitleUI.obj	verified	1	
0x0049AD40	0x0049AAD0	gmCharacterTitleUI::GetUIElementType	GAME/game_ui_misc/gmCharacterTitleUI.obj	predicted	1	
0x0049AD50	0x0049AAE0	gmCharacterTitleUI::~gmCharacterTitleUI	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049ADF0	0x0049AB80	gmCharacterTitleUI::scalar_deleting_destructor	GAME/game_ui_misc/gmCharacterTitleUI.obj	verified	1	
0x0049AE10	0x0049ABA0	gmCharacterTitleUI::Register	GAME/game_ui_misc/gmCharacterTitleUI.obj	verified	1	
0x0049AE30	0x0049ABC0	gmCharacterTitleUI::Refresh	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049AFA0	0x0049AD30	gmCharacterTitleUI::RecvNotice_UpdateCharacterTitleTable	GAME/game_ui_misc/gmCharacterTitleUI.obj	verified	1	
0x0049AFC0	0x0049AD50	gmCharacterTitleUI::RecvNotice_SetDisplayCharacterTitle	GAME/game_ui_misc/gmCharacterTitleUI.obj	exact	1	
0x0049B020	0x0049ADB0	Skill::Skill	GAME/game_ui_misc/gmSkillUI.obj	exact	1	
0x0049B040	0x0049ADD0	gmSkillUI::gmSkillUI	GAME/game_ui_misc/gmSkillUI.obj	exact	1	
0x0049B090	0x0049AE20	gmSkillUI::DynamicCast	GAME/game_ui_misc/gmSkillUI.obj	verified	1	
0x0049B0B0	0x0049AE40	gmSkillUI::GetUIElementType	GAME/game_ui_misc/gmSkillUI.obj	predicted	1	
0x0049B0C0	0x0049AE50	gmSkillUI::PostInit	GAME/game_ui_misc/gmSkillUI.obj	exact	1	
0x0049B100	0x0049AE90	gmSkillUI::Create	GAME/game_ui_misc/gmSkillUI.obj	exact	1	
0x0049B130	0x0049AEC0	gmSkillUI::GetCostToRaise10	GAME/game_ui_misc/gmSkillUI.obj	exact	1	
0x0049B210	0x0049AFA0	gmSkillUI::MessageIsFromSelectedElement	GAME/game_ui_misc/gmSkillUI.obj	verified	1	
